Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350809?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350809"" onerror=""sin_thumbnail('350809')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350809""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350809?nm"">CONFIRMACION DE OFICIO: FRANCISCO DE SEVILLA MONTERO&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350809""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-01-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.18</p></td></tr>"	http	92	"GUATEMALA,92,N.18"	Us	1677-01-16	350809	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350810?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350810"" onerror=""sin_thumbnail('350810')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350810""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350810?nm"">CONFIRMACION DE OFICIO: SANTIAGO VAZQUEZ&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350810""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-01-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.19</p></td></tr>"	http	92	"GUATEMALA,92,N.19"	Us	1677-01-30	350810	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350811?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350811"" onerror=""sin_thumbnail('350811')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350811""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350811?nm"">CONFIRMACION DE OFICIO: PEDRO ZAMORA DE PALACIOS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350811""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-02-01</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.20</p></td></tr>"	http	92	"GUATEMALA,92,N.20"	Us	1677-02-01	350811	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350812?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350812"" onerror=""sin_thumbnail('350812')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350812""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350812?nm"">CONFIRMACION DE OFICIO: NICOLAS OROZCO LASO DE LA VEGA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350812""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-02-11</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.21</p></td></tr>"	http	92	"GUATEMALA,92,N.21"	Us	1677-02-11	350812	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350813?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350813"" onerror=""sin_thumbnail('350813')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350813""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350813?nm"">CONFIRMACION DE OFICIO: FRANCISCO AGUSTIN DE ANDRADA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350813""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-02-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.22</p></td></tr>"	http	92	"GUATEMALA,92,N.22"	Us	1677-02-23	350813	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350814?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350814"" onerror=""sin_thumbnail('350814')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350814""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350814?nm"">CONFIRMACION DE OFICIO: JUAN LOPEZ DE ARTEAGA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350814""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-04-05</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.23</p></td></tr>"	http	92	"GUATEMALA,92,N.23"	Us	1677-04-05	350814	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350815?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350815"" onerror=""sin_thumbnail('350815')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350815""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350815?nm"">CONFIRMACION DE OFICIO: JUAN DE ARAGON&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350815""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-04-08</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.24</p></td></tr>"	http	92	"GUATEMALA,92,N.24"	Us	1677-04-08	350815	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350816?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350816"" onerror=""sin_thumbnail('350816')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350816""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350816?nm"">CONFIRMACION DE OFICIO: NICOLAS ANTONIO PANIAGUA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350816""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-07-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.25</p></td></tr>"	http	92	"GUATEMALA,92,N.25"	Us	1677-07-02	350816	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350817?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350817"" onerror=""sin_thumbnail('350817')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350817""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350817?nm"">CONFIRMACION DE OFICIO: SEBASTIAN DE SANDOVAL GOLFIN&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350817""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-09-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.26</p></td></tr>"	http	92	"GUATEMALA,92,N.26"	Us	1679-09-14	350817	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350818?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350818"" onerror=""sin_thumbnail('350818')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350818""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350818?nm"">CONFIRMACION DE OFICIO: FERNANDO PACHECO DE HERRERA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350818""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-10-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.27</p></td></tr>"	http	92	"GUATEMALA,92,N.27"	Us	1679-10-02	350818	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350819?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350819"" onerror=""sin_thumbnail('350819')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350819""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350819?nm"">CONFIRMACION DE OFICIO: MATIAS SOLORZANO Y OSEGUERA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350819""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-10-24</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.28</p></td></tr>"	http	92	"GUATEMALA,92,N.28"	Us	1679-10-24	350819	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350820?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350820"" onerror=""sin_thumbnail('350820')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350820""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350820?nm"">CONFIRMACION DE OFICIO: JUAN VELEZ DE LANDA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350820""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-11-07</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.29</p></td></tr>"	http	92	"GUATEMALA,92,N.29"	Us	1679-11-07	350820	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350821?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350821"" onerror=""sin_thumbnail('350821')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350821""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350821?nm"">CONFIRMACION DE OFICIO: ALONSO DEL CASTILLO Y GUZMAN&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350821""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-12-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.30</p></td></tr>"	http	92	"GUATEMALA,92,N.30"	Us	1679-12-02	350821	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350822?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350822"" onerror=""sin_thumbnail('350822')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350822""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350822?nm"">CONFIRMACION DE OFICIO: FRANCISCO RAMIREZ RODADO&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350822""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-12-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.31</p></td></tr>"	http	92	"GUATEMALA,92,N.31"	Us	1679-12-02	350822	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350823?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350823"" onerror=""sin_thumbnail('350823')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350823""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350823?nm"">CONFIRMACION DE OFICIO: PEDRO RUIZ DE ESPINOSA Y VARGAS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350823""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1679-12-04</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.32</p></td></tr>"	http	92	"GUATEMALA,92,N.32"	Us	1679-12-04	350823	0
