Table 1
CF	OID	URL	URL	DATE	DATE	SCOPE	MIL	OLD NOTES	NOTES	EXTRACT	
GT 18 ram 2 no 45	c441	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347485	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347485	31 Oct 1653	1653-10-31.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 24	c3642	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350665	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350665	4 Nov 1653	1653-11-04.	CONFIRMACION DE OFICIO: JUAN SERRANO/Expediente de Confirmación del oficio de Contador de cuentas de los Tribunales de Guatemala a Juan Serrano. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 102 no 37	c3630	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351160	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351160	2 Dec 1653	1653-12-02.	"CONFIRMACION DE ENCOMIENDA DE SAN PABLO/Expediente de Confirmación de Encomienda de San Pablo, Santiago, Monestenango, San Bartolome Aguascalientes, Anamorox, Sensimon y Chinameca a Bartolomé Flores. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 49	c445	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347489	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347489	27 Jan 1654	1654-01-27.	"CARTAS DE AUDIENCIA/Decreto del Consejo sobre una carta anónima relativa a la actuación del fiscal de la Audiencia de Guatemala, Juan Francisco de Esquivel y Larraza."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 50	c446	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347490	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347490	2 Mar 1654	1654-03-02.	"CARTAS DE AUDIENCIA/Carta de Francisco López de Solís, oidor de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 51	c447	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347491	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347491	4 Mar 1654	1654-03-04.	"CARTAS DE AUDIENCIA/Copia de capítulo de carta de Francisco López de Solís, oidor de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 52	c448	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347492	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347492	11 Mar 1654	1654-03-11.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 53	c449	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347493	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347493	11 Mar 1654	1654-03-11.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 54	c450	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347494	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347494	12 Mar 1654	1654-03-12.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 55	c451	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347495	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347495	12 Mar 1654	1654-03-12.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 46 no 83	c3583	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349665	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349665	12 Mar 1654	1654-03-12.	"Cartas de oficiales reales de Guatemala/Carta de Francisco de Montoya y Valencia, contador, informando de la intromisión del fiscal de la Audiencia de Guatemala en las almonedas públicas del cacao en Soconusco, y en el remate de maiz y gallinas del corregimientao de Tecpanatitán. Con testimonio de autos"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 46 no 84	c3584	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349666	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349666	12 Mar 1654	1654-03-12.	"Cartas de oficiales reales de Guatemala/Carta de Francisco de Montoya y Valencia, contador y Juan Méndez de Sotomayor, informando del envio de caudales y del acatamiento de la real cédula para el ahorro en el costo de los fletes. Con testimonio de autos"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 56	c452	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347496	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347496	13 Mar 1654	1654-03-13.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 57	c453	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347497	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347497	16 Mar 1654	1654-03-16.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 40 ram 38 no 129	c3571	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348975	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348975	28 Mar 1654	1654-03-28.	"CARTAS DE GOBERNADORES/Carta de Gabriel Osorio Ribadeneira, Gobernador de Soconusco."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 18 ram 3 no 58	c454	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347498	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347498	30 Mar 1654	1654-03-30.	"CARTAS DE AUDIENCIA/Carta de Francisco López de Solís, oidor de la Audiencia de Guatemala al secretario del Consejo, Gregorio de Leguia."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 40 ram 38 no 130	c3572	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348976	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348976	30 Mar 1654	1654-03-30.	"CARTAS DE GOBERNADORES/Carta de Gabriel Osorio Ribadeneira, Gobernador de Soconusco, al secretario Gregorio de Leguia."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 46 no 85	c3585	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349667	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349667	1 Apr 1654	1654-04-01.	"Cartas de oficiales reales de Guatemala/Copia de carta de Diego de Mercado, solicitando ayuda de costa/."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 46 no 86	c3586	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349668	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349668	1 Apr 1654	1654-04-01.	"Cartas de oficiales reales de Guatemala/Expediente instruido a instancia de carta de los oficiales reales de Guatemala, sobre el nombramiento de tenientes de oficiales reales y el cobro de tributos por parte de los alcaldes mayores de Chiapas."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 25	c3574	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350666	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350666	5 May 1654	1654-05-05.	"CONFIRMACION DE OFICIO: JOSE ALVAREZ DE LA FUENTE/Expediente de Confirmación del oficio de alférez mayor de San Miguel, en Guatemala a José Alvarez de la Fuente. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 102 no 38	c3570	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351161	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351161	11 May 1654	1654-05-11.	"EXPEDIENTE DEL CONDE DE FUENSALIDA/Expediente sobre el pago de los atrasos de una renta en indios vacos de Guatemala encomendados a Isabel de Velasco, esposa del conde de Fuensalida. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 42 no 63	c3573	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349175	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349175	18 Jun 1654	1654-06-18.	"Cartas de cabildos seculares/Carta del cabildo secular de Santiago de Guatemala, aprobando la gestión de D.Fernando Altamirano, Conde de Santiago de Calimaya, Gobernador de la provincia de Guatemala, y Presidente de dicha Audiencia"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 26	c3575	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350667	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350667	13 Aug 1654	1654-08-13.	CONFIRMACION DE OFICIO: BARTOLOME MARIN/Expediente de Confirmación del oficio de alguacil mayor de San Salvador en Guatemala a Bartolomé Marin. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 27	c3576	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350668	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350668	13 Aug 1654	1654-08-13.	CONFIRMACION DE OFICIO: ESTEBAN RODRIGUEZ DE AVILA/Expediente de Confirmación del oficio de escribano del número de Santiago de Guatemala a Esteban Rodríguez de Avila. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 28	c3577	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350669	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350669	28 Aug 1654	1654-08-28.	"CONFIRMACION DE OFICIO: FRANCISCO DE CASTRO Y AYALA/Expediente de Confirmación del oficio de regidor de Comayagua, en Honduras a Francisco de Castro y Ayala. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 29	c3578	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350670	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350670	29 Aug 1654	1654-08-29.	CONFIRMACION DE OFICIO: JUAN DE AGUILERA/Expediente de Confirmación del oficio de depositario general de Chiapa a Juan de Aguilera. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 30	c3579	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350671	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350671	3 Sep 1654	1654-09-03.	CONFIRMACION DE OFICIO: SEBASTIAN CARPIO ARAGONES/Expediente de Confirmación del oficio de regidor de Chiapa a Sebastián Carpio Aragonés. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 31	c3580	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350672	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350672	26 Sep 1654	1654-09-26.	CONFIRMACION DE OFICIO: ALONSO PAZ ESCALANTE/Expediente de Confirmación del oficio de regidor y depositario general de Santísima Trinidad de Sonsonate a Alonso Paz Escalante. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 32	c3581	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350673	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350673	13 Oct 1654	1654-10-13.	"CONFIRMACION DE OFICIO: FRANCISCO BRAVO DE ARRIOLA/Expediente de Confirmación del oficio de alférez mayor del Realejo, en Nicaragua a Francisco Bravo de Arriola. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 88 no 33	c3582	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350674	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350674	12 Nov 1654	1654-11-12.	CONFIRMACION DE OFICIO: JUAN DE PADILLA/Expediente de Confirmación del oficio de regidor de Guatemala a Juan de Padilla. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 42 no 64	c3548	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349176	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349176	8 Jan 1655	1655-01-08.	"Cartas de cabildos seculares/Carta del cabildo secular de Santiago de Guatemala, recomendando a los religiosos de la Orden de Santo Domingo, e informando de lo innecesario de nuevos envios de religiosos desde España."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 1	c455	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347500	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347500	30 Jan 1655	1655-01-30.	"CARTAS DE AUDIENCIA/Testimonio de autos sobre la provisión de oficios de corregidores por el presidente de la Audienciaa de Guatemala, Fernando Altamirano de Velasco. (19-noviembre-1654- 14-diciembre-1654)"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 2	c456	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347501	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347501	5 Feb 1655	1655-02-05.	"CARTAS DE AUDIENCIA/Testimonio de autos sobre el voto y juramento de la limpia Concepción de la Virgen María. (27-agosto-1654. Guatemala, 22-Septiembre-1654-Guatemala)"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 102 no 39	c3544	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351162	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351162	19 Feb 1655	1655-02-19.	CONFIRMACION DE ENCOMIENDA DE GUATEMALA/Expediente de Confirmación de Encomienda de Guatemala a Luis Muriel y Salcedo. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 3	c457	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347502	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347502	2 Mar 1655	1655-03-02.	CARTAS DE AUDIENCIA/Expediente sobre la venta del oficio de teniente de tesorero del papel sellado.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 4	c458	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347503	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347503	2 Mar 1655	1655-03-02.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 5	c459	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347504	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347504	2 Mar 1655	1655-03-02.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala al secretario, Gregorio de Leguia."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 6	c460	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347505	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347505	3 Mar 1655	1655-03-03.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 7	c461	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347506	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347506	3 Mar 1655	1655-03-03.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 8	c462	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347507	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347507	3 Mar 1655	1655-03-03.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 9	c463	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347508	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347508	3 Mar 1655	1655-03-03.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 10	c464	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347509	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347509	6 Mar 1655	1655-03-06.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 11	c465	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347510	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347510	16 Mar 1655	1655-03-16.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 12	c466	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347511	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347511	4 May 1655	1655-05-04.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 13	c467	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347512	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347512	6 May 1655	1655-05-06.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 14	c468	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347513	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347513	7 May 1655	1655-05-07.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 15	c469	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347514	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347514	10 May 1655	1655-05-10.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala al secretario Gregorio de Leguia."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 46 no 87	c3550	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349669	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349669	10 May 1655	1655-05-10.	"Cartas de oficiales reales de Guatemala/Carta de Agustín Matute, tesorero, informando del estado de la caja real y de la real hacienda al hacerse cargo del oficio."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 16	c470	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347515	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347515	31 May 1655	1655-05-31.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 17	c471	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347516	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347516	31 May 1655	1655-05-31.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 18	c472	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347517	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347517	31 May 1655	1655-05-31.	CARTAS DE AUDIENCIA/Expediente sobre el nombramiento de Jueces de culpas.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 19	c473	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347518	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347518	1 Jun 1655	1655-06-01.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 20	c474	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347519	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347519	1 Jun 1655	1655-06-01.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larrazo, fiscal de la Audiencia de Guatemala al secretario, Gregorio de Leguia."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 21	c475	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347520	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347520	2 Jun 1655	1655-06-02.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 22	c476	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347521	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347521	2 Jun 1655	1655-06-02.	"CARTAS DE AUDIENCIA/Carta de Juan Francisco de Esquivel y Larraza, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 23	c477	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347522	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347522	2 Jun 1655	1655-06-02.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 19 ram 1 no 24	c478	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347523	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347523	2 Jun 1655	1655-06-02.	"CARTAS DE AUDIENCIA/Carta de Fernando Altamirano de Velasco, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
